Iterations,N. Birds,Run,Target function,Type,Error,Point,Time (s)
5000,100,10,Rosenbrock,Parallel,15.766731090875409,[ 1.2185099  1.4831858  2.1806598  4.7469764 22.524954 ],2.2757813930511475
5000,100,10,Rosenbrock,Iterative,7.140954494389007e-13,[1.         1.         1.         0.99999994 0.9999998 ],11.749939203262329
5000,100,11,Rosenbrock,Parallel,1.365087053756097e-06,[0.999879   0.9998375  0.99967027 0.99931556 0.9986093 ],2.1909286975860596
5000,100,11,Rosenbrock,Iterative,3.554183024334634e-06,[1.0001094 1.0001895 1.0002868 1.0005431 1.0012313],11.731666326522827
5000,100,12,Rosenbrock,Parallel,3.930839435497861,[-0.96205634  0.93574804  0.88072824  0.77790415  0.6051355 ],2.2389631271362305
5000,100,12,Rosenbrock,Iterative,6.572520305780927e-13,[0.99999994 0.9999999  0.99999976 0.9999995  0.9999991 ],12.24291729927063
5000,100,13,Rosenbrock,Parallel,3.467373100557141,[1.1334969 1.2839311 1.648007  2.717009  7.3847537],2.2387235164642334
5000,100,13,Rosenbrock,Iterative,3.97032363185086,[-0.98725706  0.98614484  0.97991174  0.96228164  0.9255415 ],11.831798076629639
5000,100,14,Rosenbrock,Parallel,0.0,[1. 1. 1. 1. 1.],2.200000286102295
5000,100,14,Rosenbrock,Iterative,0.0,[1. 1. 1. 1. 1.],11.76911187171936
5000,100,15,Rosenbrock,Parallel,193.39314346549483,[ 0.11091822 -1.1189967   1.952485    3.9205189  15.301747  ],2.2123830318450928
5000,100,15,Rosenbrock,Iterative,3.9595530988029495,[-0.98429346  0.98024786  0.96642905  0.9354703   0.8762431 ],11.709720611572266
5000,100,16,Rosenbrock,Parallel,24.209093687386883,[ 1.2286586  1.4870819  2.336194   5.5038414 30.309546 ],2.280571699142456
5000,100,16,Rosenbrock,Iterative,0.0,[1. 1. 1. 1. 1.],12.063442945480347
5000,100,17,Rosenbrock,Parallel,3.9407884928241406,[-0.9749016   0.9604751   0.9244873   0.85180867  0.72502667],2.228933572769165
5000,100,17,Rosenbrock,Iterative,0.0,[1. 1. 1. 1. 1.],11.81794023513794
5000,100,18,Rosenbrock,Parallel,0.0078533796985958,[1.0082732 1.0174489 1.0319462 1.0610125 1.1248186],2.2436904907226562
5000,100,18,Rosenbrock,Iterative,2.581967486037229e-06,[0.999979   1.0000124  0.9998997  0.9998564  0.99965245],11.976422786712646
5000,100,19,Rosenbrock,Parallel,0.0,[1. 1. 1. 1. 1.],2.243053913116455
5000,100,19,Rosenbrock,Iterative,0.0,[1. 1. 1. 1. 1.],11.889235973358154
5000,100,20,Rosenbrock,Parallel,3.9984153701351417,[-0.9904433   0.99221987  0.9964797   0.986904    0.9814868 ],2.2247262001037598
5000,100,20,Rosenbrock,Iterative,0.0,[1. 1. 1. 1. 1.],11.933574676513672
5000,100,21,Rosenbrock,Parallel,0.006022720922710863,[0.99457675 0.98880565 0.97564435 0.94735765 0.8972694 ],2.177751064300537
5000,100,21,Rosenbrock,Iterative,42.24471693175458,[-1.2675059  1.6151904  2.6145635  6.839897  46.787647 ],11.780051469802856
5000,100,22,Rosenbrock,Parallel,97.1939514445992,[ 0.3201294   0.7851907   0.06289315  0.3020022  -0.21173477],2.242391347885132
5000,100,22,Rosenbrock,Iterative,9.99312485025856,[0.5327542  0.4176074  0.30397975 0.00315595 0.19215706],11.844115972518921
5000,100,23,Rosenbrock,Parallel,3.9542450541521135e-10,[1.0000005 1.000001  1.0000032 1.0000055 1.00001  ],2.2102291584014893
5000,100,23,Rosenbrock,Iterative,3.1467806138607557e-10,[0.99999934 0.9999992  0.99999833 0.999997   0.99999565],11.758015394210815
5000,100,24,Rosenbrock,Parallel,3.9308412105537665,[-0.9621678   0.93602926  0.88125676  0.77887934  0.60665655],2.173923969268799
5000,100,24,Rosenbrock,Iterative,1.7180823874696216e-08,[1.0000048  1.0000006  1.0000038  1.0000014  0.99999607],11.759201526641846
5000,100,25,Rosenbrock,Parallel,5.474203179275225,[0.45674574 0.19062495 0.13738146 0.16055568 0.03781241],2.282747268676758
5000,100,25,Rosenbrock,Iterative,11.383241683833162,[ 0.2915877  -0.05948067  0.24566174  0.07939911  0.06593132],11.873769521713257
5000,100,26,Rosenbrock,Parallel,0.0,[1. 1. 1. 1. 1.],2.2331149578094482
5000,100,26,Rosenbrock,Iterative,17.23754604035095,[ 1.2419453  1.4924661  2.2145252  4.834981  23.367065 ],11.71002459526062
5000,100,27,Rosenbrock,Parallel,7.119639127111855e-11,[1.0000002 1.0000002 1.0000001 1.0000001 0.9999995],2.1981289386749268
5000,100,27,Rosenbrock,Iterative,1.0705782926834218e-09,[1.0000002  0.9999985  0.9999989  0.99999845 0.99999523],11.751741170883179
5000,100,28,Rosenbrock,Parallel,10.58990156965233,[-1.1586739  1.3437401  1.8030125  3.2641778 10.64004  ],2.1963202953338623
5000,100,28,Rosenbrock,Iterative,4.115368520351808,[-1.0158372  1.0363028  1.0708127  1.1319625  1.2753423],11.904197931289673
5000,100,29,Rosenbrock,Parallel,0.0,[1. 1. 1. 1. 1.],2.228311061859131
5000,100,29,Rosenbrock,Iterative,0.0,[1. 1. 1. 1. 1.],12.572646856307983
5000,100,30,Rosenbrock,Parallel,0.0,[1. 1. 1. 1. 1.],2.1881024837493896
5000,100,30,Rosenbrock,Iterative,2.714896342715548,[1.1164509 1.2424718 1.5752084 2.4476955 5.996124 ],11.845966815948486
5000,100,1,Styblinski,Parallel,3.7459975601450424e-06,[-2.9033945 -2.9036145 -2.9037588 -2.9031596 -2.9035363],2.4052419662475586
5000,100,1,Styblinski,Iterative,7.5388059599390544e-06,[-2.9035184 -2.903587  -2.9034433 -2.903628  -2.9034464],11.92439889907837
5000,100,2,Styblinski,Parallel,9.301186025822972e-07,[-2.9036617 -2.9036372 -2.9035916 -2.9034054 -2.9036176],2.1978695392608643
5000,100,2,Styblinski,Iterative,7.896433828591398e-06,[-2.9033961 -2.9034374 -2.9035077 -2.9035091 -2.9035535],11.751961946487427
5000,100,3,Styblinski,Parallel,14.136719408108917,[ 2.7467866 -2.9036493 -2.903607  -2.9034925 -2.9035184],2.256946563720703
5000,100,3,Styblinski,Iterative,14.136712641705515,[-2.9035764 -2.9034894 -2.9035459 -2.9034405  2.7465475],11.917589664459229
5000,100,4,Styblinski,Parallel,3.8791336010035593e-07,[-2.903607  -2.9035962 -2.9035077 -2.9034328 -2.9035823],2.255777597427368
5000,100,4,Styblinski,Iterative,8.373270986794523e-06,[-2.9034176 -2.903497  -2.9034817 -2.9034054 -2.9035153],12.117930173873901
5000,100,5,Styblinski,Parallel,14.136719966548412,[-2.903593  -2.903355  -2.9035306 -2.9034054  2.746769 ],2.28185772895813
5000,100,5,Styblinski,Iterative,8.13485240769296e-06,[-2.9036298 -2.903575  -2.9036982 -2.9034572 -2.9036298],11.930352210998535
5000,100,6,Styblinski,Parallel,1.9603456280492537e-07,[-2.9035184 -2.903491  -2.9034925 -2.9036083 -2.9034894],2.2348744869232178
5000,100,6,Styblinski,Iterative,8.13485240769296e-06,[-2.9035258 -2.9035764 -2.903515  -2.903491  -2.9035306],11.758233070373535
5000,100,7,Styblinski,Parallel,1.1471766861974118,[-2.7996807 -2.893981  -2.6774857 -2.8312464 -2.844242 ],2.3536717891693115
5000,100,7,Styblinski,Iterative,0.6963790368928926,[-2.800146  -2.9738245 -2.9325562 -2.787096  -3.0066757],12.028798580169678
5000,100,8,Styblinski,Parallel,0.903943622769134,[-3.0280666 -2.831863  -2.759266  -2.8891783 -2.7963614],2.338531017303467
5000,100,8,Styblinski,Iterative,0.49384340762043166,[-2.904049  -2.9129071 -2.8614721 -2.7353    -2.9028926],11.986699104309082
5000,100,9,Styblinski,Parallel,4.171485841197864e-07,[-2.903549  -2.903581  -2.9034557 -2.9034557 -2.9036312],2.208024740219116
5000,100,9,Styblinski,Iterative,8.492480276345304e-06,[-2.9035382 -2.9035032 -2.9034755 -2.9035153 -2.903555 ],11.90978741645813
5000,100,10,Styblinski,Parallel,1.0188367551357942,[-2.898162  -2.9626565 -2.8333778 -2.9483151 -2.6745405],2.3284316062927246
5000,100,10,Styblinski,Iterative,0.6219936323061006,[-2.9470758 -2.7554817 -2.8818989 -2.9701738 -2.8115697],11.990625619888306
5000,100,11,Styblinski,Parallel,4.401971693823725e-07,[-2.9036267 -2.9034832 -2.903494  -2.9034693 -2.903442 ],2.28482723236084
5000,100,11,Styblinski,Iterative,6.227503774880461e-06,[-2.9035656 -2.903541  -2.9034007 -2.9034097 -2.9033442],12.117233991622925
5000,100,12,Styblinski,Parallel,2.5952010673790937e-07,[-2.9034572 -2.903462  -2.903575  -2.9035397 -2.903581 ],2.342071056365967
5000,100,12,Styblinski,Iterative,8.01564311814218e-06,[-2.9035642 -2.9035394 -2.9035199 -2.903523  -2.9035885],12.07170057296753
5000,100,13,Styblinski,Parallel,4.1901898839569185e-07,[-2.9035928 -2.903587  -2.9036298 -2.903474  -2.903462 ],2.2228832244873047
5000,100,13,Styblinski,Iterative,14.13671109198475,[-2.903607  -2.9034467 -2.9035642 -2.9035885  2.7467873],11.905495882034302
5000,100,14,Styblinski,Parallel,1.7607277413844713e-07,[-2.903549  -2.9035182 -2.9035153 -2.9034772 -2.9034557],2.250169515609741
5000,100,14,Styblinski,Iterative,7.5388059599390544e-06,[-2.9035256 -2.9036937 -2.9035032 -2.9035077 -2.9034925],12.057453393936157
5000,100,15,Styblinski,Parallel,14.136719883467265,[-2.9036007 -2.9035337 -2.9033916  2.7466607 -2.9036145],2.3440492153167725
5000,100,15,Styblinski,Iterative,7.777224539040617e-06,[-2.9035091 -2.9036145 -2.903616  -2.9035337 -2.9037225],12.530288219451904
5000,100,16,Styblinski,Parallel,2.052678894415294e-06,[-2.9035337 -2.9036524 -2.9038165 -2.9035916 -2.903387 ],2.402615547180176
5000,100,16,Styblinski,Iterative,5.512248037575773e-06,[-2.9035835 -2.9034648 -2.9038002 -2.9035213 -2.9035976],12.407808780670166
5000,100,17,Styblinski,Parallel,1.364476247545099e-07,[-2.9035122 -2.9035397 -2.903491  -2.903575  -2.9035962],2.2442471981048584
5000,100,17,Styblinski,Iterative,8.492480276345304e-06,[-2.9034054 -2.9035504 -2.9034054 -2.9035122 -2.9035535],12.068730592727661
5000,100,18,Styblinski,Parallel,1.2267155966583232e-06,[-2.9036007 -2.9034467 -2.9033136 -2.9035184 -2.9036343],2.3308982849121094
5000,100,18,Styblinski,Iterative,8.254061697243742e-06,[-2.9035244 -2.9035182 -2.9035642 -2.9036176 -2.9034863],12.12558364868164
5000,100,19,Styblinski,Parallel,1.2901229456330725,[-3.0916433 -2.9683409 -2.9415493 -3.046836  -2.8035607],2.3667688369750977
5000,100,19,Styblinski,Iterative,0.6696158361330049,[-2.9926443 -2.9425411 -2.7658682 -2.8161745 -2.8437047],12.215731859207153
5000,100,20,Styblinski,Parallel,6.19909087617998e-07,[-2.9036176 -2.9034207 -2.9036312 -2.9036145 -2.9035244],2.33309268951416
5000,100,20,Styblinski,Iterative,7.896433828591398e-06,[-2.9036083 -2.9035456 -2.9035733 -2.9034832 -2.903575 ],12.338016986846924
5000,100,21,Styblinski,Parallel,1.3399375120570767e-07,[-2.9035394 -2.9034588 -2.9035153 -2.903575  -2.9035275],2.48970890045166
5000,100,21,Styblinski,Iterative,14.13671144961262,[-2.9036083 -2.9034588 -2.9035122 -2.9035032  2.7467377],12.370777606964111
5000,100,22,Styblinski,Parallel,9.403200920132804e-07,[-2.903712  -2.9035184 -2.9034603 -2.9036145 -2.9034314],2.4407858848571777
5000,100,22,Styblinski,Iterative,8.13485240769296e-06,[-2.903523  -2.9034603 -2.9036403 -2.903436  -2.9036024],12.548394680023193
5000,100,23,Styblinski,Parallel,14.136719412763142,[-2.9036024  2.746769  -2.903491  -2.903561  -2.9034207],2.332681894302368
5000,100,23,Styblinski,Iterative,7.777224539040617e-06,[-2.9036572 -2.903674  -2.9035459 -2.9035976 -2.9034832],12.467142820358276
5000,100,24,Styblinski,Parallel,1.1878215104843548e-06,[-2.9035916 -2.9035428 -2.9035473 -2.9035885 -2.9037833],2.4963746070861816
5000,100,24,Styblinski,Iterative,5.393038748024992e-06,[-2.903715  -2.9033732 -2.9036312 -2.903788  -2.9037774],12.913059711456299
5000,100,25,Styblinski,Parallel,14.13671921717264,[-2.903549  -2.903462  -2.903581   2.7468262 -2.903575 ],2.330994129180908
5000,100,25,Styblinski,Iterative,8.01564311814218e-06,[-2.9035976 -2.903587  -2.9035976 -2.9036083 -2.9034054],13.295678853988647
5000,100,26,Styblinski,Parallel,1.5170002143349848e-06,[-2.9036736 -2.9037013 -2.9035778 -2.9033854 -2.9036615],2.800374746322632
5000,100,26,Styblinski,Iterative,5.869875906228117e-06,[-2.903776  -2.9033854 -2.9034467 -2.9036129 -2.90326  ],14.084866762161255
5000,100,27,Styblinski,Parallel,1.580402170020534e-06,[-2.9033136 -2.9035733 -2.9033573 -2.903619  -2.903587 ],2.5044398307800293
5000,100,27,Styblinski,Iterative,6.5851316435328044e-06,[-2.9034512 -2.903497  -2.9034765 -2.9035397 -2.9035504],12.546438694000244
5000,100,28,Styblinski,Parallel,8.281212444671837e-07,[-2.9034252 -2.903448  -2.903532  -2.903367  -2.903506 ],2.4221737384796143
5000,100,28,Styblinski,Iterative,7.777224539040617e-06,[-2.9033442 -2.9036298 -2.9034693 -2.903575  -2.9034665],12.0285804271698
5000,100,29,Styblinski,Parallel,4.793195103047765e-07,[-2.9035535 -2.903474  -2.9034083 -2.9035032 -2.9036176],2.268972158432007
5000,100,29,Styblinski,Iterative,9.207736013649992e-06,[-2.9033902 -2.903587  -2.903575  -2.9035077 -2.903523 ],11.955417156219482
5000,100,30,Styblinski,Parallel,1.2987554537314168,[-2.9774811 -3.0745332 -3.036636  -2.8701892 -2.7625637],2.4573419094085693
5000,100,30,Styblinski,Iterative,1.3735264253511446,[-2.9639034 -3.1204367 -2.7880106 -2.9396648 -2.796627 ],12.188008069992065
5000,100,1,f8,Parallel,10928.601935253824,[ 203.81352  420.96463  420.96838 -302.50937 -302.52576],2.5055627822875977
5000,100,1,f8,Iterative,10711.462097167969,[ 420.95978 -302.51202  420.96213  420.9806  -302.52502],12.505431890487671
5000,100,2,f8,Parallel,10829.90057966569,[ 420.97058  420.96768 -302.5223  -302.53412 -302.52423],2.472752809524536
5000,100,2,f8,Iterative,10711.462036132812,[ 420.98184  420.96823 -302.5334  -302.5269   420.96838],12.26729679107666
5000,100,3,f8,Parallel,10762.536813515902,[ 417.3213   421.801    414.4203  -275.52722  445.78564],2.578239917755127
5000,100,3,f8,Iterative,10714.642837524414,[ 412.05618  418.08972 -283.41556  427.62695  398.70578],12.42939043045044
5000,100,4,f8,Parallel,10829.900590885847,[ 420.97504  420.9774  -302.52814 -302.5327  -302.52542],2.4352753162384033
5000,100,4,f8,Iterative,10987.831871032715,[ 203.80775 -124.83379  420.9521   420.9759   420.97128],12.169113636016846
5000,100,5,f8,Parallel,10829.900577859415,[ 420.97543 -302.52057  420.96518 -302.5227  -302.52576],2.4205667972564697
5000,100,5,f8,Iterative,10711.46206665039,[-302.52527  420.9766   420.96213 -302.533    420.96213],12.258819341659546
5000,100,6,f8,Parallel,10781.095570201374,[ 388.69513  440.10132 -302.45874  433.222    418.9063 ],2.60583233833313
5000,100,6,f8,Iterative,10863.818740844727,[-285.0141   424.39618  421.898    379.78577  403.19635],12.7803955078125
5000,100,7,f8,Parallel,10593.023996668178,[-302.5138   420.95648  420.9892   420.95978  420.97125],2.4663915634155273
5000,100,7,f8,Iterative,10593.239868164062,[ 419.82666 -302.6234   420.8051   420.83597  421.5636 ],12.232787609100342
5000,100,8,f8,Parallel,10948.37184513837,[ 420.97125   420.9704     65.537895  420.98334  -302.52316 ],2.516636610031128
5000,100,8,f8,Iterative,10662.280548095703,[-296.68143  432.41187  426.59448  439.36804  425.1126 ],12.578592777252197
5000,100,9,f8,Parallel,10474.684213657198,[420.79144 421.2794  421.7158  421.05124 420.6707 ],2.6380252838134766
5000,100,9,f8,Iterative,10474.585388183594,[420.97964 420.9633  420.96768 420.97308 420.96213],12.83237910270691
5000,100,10,f8,Parallel,10636.266283800149,[399.699   397.79657 426.4014  438.06183 423.39304],2.6258602142333984
5000,100,10,f8,Iterative,10513.069915771484,[434.64468 423.80032 428.7672  419.21185 427.80832],12.408583164215088
5000,100,11,f8,Parallel,10711.462306570114,[-302.5447   420.97415  420.95688 -302.52045  420.96994],2.4338488578796387
5000,100,11,f8,Iterative,10810.163467407227,[ 203.82698  420.97128  420.97684  420.96158 -302.51175],12.827899694442749
5000,100,12,f8,Parallel,10474.585591063586,[420.9691  420.97128 420.9798  420.95953 420.9668 ],2.356076717376709
5000,100,12,f8,Iterative,10948.371604919434,[ 420.96533  420.96768  420.97488 -302.52747   65.54735],11.915632247924805
5000,100,13,f8,Parallel,10904.759342629613,[ 412.60797  419.61832  428.14047 -302.91217 -125.82281],2.493000030517578
5000,100,13,f8,Iterative,10746.430358886719,[429.5431  429.33313 391.8474  396.30054 446.2295 ],12.332011222839355
5000,100,14,f8,Parallel,10652.096232597569,[-310.2108   417.11578  412.26068  403.64697  425.99292],2.5761501789093018
5000,100,14,f8,Iterative,10682.236083984375,[ 425.29596 -300.4134   437.3521   409.96686  438.2874 ],12.757663249969482
5000,100,15,f8,Parallel,10766.931962261231,[ 438.0651  -310.47232  393.40805  435.67725  411.6002 ],2.5486021041870117
5000,100,15,f8,Iterative,10694.011627197266,[ 428.98718  438.29135  430.64368 -283.66647  421.6806 ],12.17690920829773
5000,100,16,f8,Parallel,10948.371980659174,[-302.53403  420.94272  420.9906   420.98154   65.54917],2.407411813735962
5000,100,16,f8,Iterative,10595.825073242188,[-303.99127  417.94983  419.05557  422.59793  423.1198 ],12.054581880569458
5000,100,17,f8,Parallel,10757.725097376248,[-307.54114  421.3962  -302.17615  407.62823  408.01303],2.4804136753082275
5000,100,17,f8,Iterative,10836.632568359375,[-304.02554 -304.12372  426.4887   439.13788  395.31964],12.249708652496338
5000,100,18,f8,Parallel,10525.7399479258,[417.9535  418.02356 405.3845  418.61343 408.9096 ],2.6321144104003906
5000,100,18,f8,Iterative,10805.394538879395,[ 429.70975  412.90964  423.6893  -118.98152  411.32532],12.518576860427856
5000,100,19,f8,Parallel,10593.023917743087,[ 420.9646   420.9788   420.97308 -302.52078  420.96823],2.390230417251587
5000,100,19,f8,Iterative,10475.077087402344,[421.88446 419.79056 422.1901  420.65997 421.25638],12.063748836517334
5000,100,20,f8,Parallel,10593.023941566917,[ 420.96094  420.96283 -302.52515  420.98126  420.95923],2.3909218311309814
5000,100,20,f8,Iterative,10543.096252441406,[423.23822 407.6183  418.70703 414.944   438.9623 ],12.083658456802368
5000,100,21,f8,Parallel,10773.009658711318,[432.8181  382.89795 428.45776 449.80292 427.1583 ],2.5674638748168945
5000,100,21,f8,Iterative,10842.115615844727,[430.89435 406.1612  396.7605  221.44202 423.50378],12.17854928970337
5000,100,22,f8,Parallel,10588.606934046067,[441.79242 422.697   411.59323 428.77164 402.73016],2.565479040145874
5000,100,22,f8,Iterative,10704.068389892578,[433.89148 407.47678 433.62555 456.9831  412.03796],12.310237884521484
5000,100,23,f8,Parallel,10753.838766527952,[ 415.63806  396.47015 -317.11072  408.91382  403.03668],2.5432236194610596
5000,100,23,f8,Iterative,10932.561965942383,[-318.7749   422.3053  -497.9956   404.34003  430.6787 ],12.215593576431274
5000,100,24,f8,Parallel,10711.462622864274,[-302.51526  420.9467   420.93262  420.99997 -302.54007],2.444234848022461
5000,100,24,f8,Iterative,10711.462188720703,[ 420.96353 -302.5402   420.97635  420.95413 -302.52313],12.184484481811523
5000,100,25,f8,Parallel,10829.900675798312,[-302.5464  -302.54007  420.96283 -302.51547  420.96228],2.4046552181243896
5000,100,25,f8,Iterative,10733.96841430664,[432.0056  416.94577 406.82217 420.9164  203.66125],12.18088173866272
5000,100,26,f8,Parallel,10543.761005105865,[433.12573 402.15613 426.36554 417.909   416.80548],2.5372984409332275
5000,100,26,f8,Iterative,10658.59619140625,[ 416.54785 -317.32272  432.8514   409.4469   417.82285],12.186573266983032
5000,100,27,f8,Parallel,10696.685931859256,[406.7444  440.36285 451.99023 420.45428 404.68423],2.5470874309539795
5000,100,27,f8,Iterative,10760.4306640625,[390.8825  411.41342 413.17944 434.8979  454.33597],12.258931636810303
5000,100,28,f8,Parallel,10817.840635204577,[ 408.82288  416.34302 -275.76025  422.79895 -302.77783],2.5363998413085938
5000,100,28,f8,Iterative,10689.11196899414,[ 446.76257 -295.5852   428.29614  417.90112  420.54163],12.382771730422974
5000,100,29,f8,Parallel,10711.462293855462,[-302.51852  420.98334  420.96213  420.95703 -302.53186],2.44966983795166
5000,100,29,f8,Iterative,10711.462036132812,[ 420.96735  420.96518 -302.52362 -302.51712  420.97504],12.037002563476562
5000,100,30,f8,Parallel,10634.690994789313,[401.21735 425.77954 397.53363 433.0455  434.84198],2.5290071964263916
5000,100,30,f8,Iterative,10778.966217041016,[429.98395 379.26733 424.89352 435.13586 444.7395 ],12.399946451187134
5000,100,1,f2,Parallel,0.005714251659810543,[-0.00214998 -0.00156786 -0.00020755  0.00057646  0.0012124 ],2.195241928100586
5000,100,1,f2,Iterative,0.003322127682622522,"[-7.5500552e-04 -2.3926696e-04 -9.9140219e-05 -1.4574360e-04
 -2.0829714e-03]",11.88654088973999
5000,100,2,f2,Parallel,1.4834176109701502e-09,"[-1.05972564e-10  1.05756248e-09  7.14956983e-11 -3.52144980e-11
  2.13172369e-10]",2.237844467163086
5000,100,2,f2,Iterative,3.1191896843196787e-09,"[ 1.1710040e-09  4.4395088e-10 -9.2846941e-10  3.6414871e-10
  2.1161672e-10]",12.879828691482544
5000,100,3,f2,Parallel,3.246804561318761e-11,"[ 4.0554643e-12 -5.5620508e-12 -3.4218323e-12  9.7174491e-12
  9.7112492e-12]",2.225879669189453
5000,100,3,f2,Iterative,2.0604622175124376e-11,"[-4.0719129e-12  7.7026302e-12 -1.0664247e-12  2.2088754e-12
  5.5547789e-12]",11.781046867370605
5000,100,4,f2,Parallel,3.596278865813929e-07,"[ 1.1353822e-07 -9.8612134e-08 -1.9791457e-08  2.2731221e-09
 -1.2541295e-07]",2.193373203277588
5000,100,4,f2,Iterative,1.898777455267009e-07,"[-3.9031974e-08 -7.5799456e-08 -1.3795720e-08  2.7840244e-08
  3.3410352e-08]",11.798839807510376
5000,100,5,f2,Parallel,1.5425218293785292e-05,"[-2.7615365e-06  6.1521105e-06 -3.2885710e-06 -1.4533383e-06
 -1.7696620e-06]",2.2087998390197754
5000,100,5,f2,Iterative,3.18336542477482e-05,"[-1.7392455e-05 -3.2331800e-06  6.0162238e-06  2.2510067e-06
  2.9407893e-06]",11.71729588508606
5000,100,6,f2,Parallel,2.0972903047502406e-13,"[ 1.2820444e-13  1.6179061e-14 -5.2703230e-14  2.7205479e-15
  9.9217509e-15]",2.180307149887085
5000,100,6,f2,Iterative,3.1957867850250423e-13,"[-6.2768106e-15  3.3810465e-14  1.5356850e-13 -1.1665240e-13
 -9.2705046e-15]",11.748963117599487
5000,100,7,f2,Parallel,3.627215683366103e-08,"[-1.4584458e-08  6.5830790e-09  4.7118647e-09  1.0106451e-08
 -2.8630431e-10]",2.1611223220825195
5000,100,7,f2,Iterative,3.1376974796160084e-08,"[ 5.8533161e-09 -3.5929482e-09 -4.2093680e-09 -1.5726222e-08
  1.9951205e-09]",11.80509901046753
5000,100,8,f2,Parallel,4.620765159391027e-10,"[ 1.9103086e-10 -4.0752846e-11  1.8916230e-11  1.4078116e-10
  7.0595418e-11]",2.1800570487976074
5000,100,8,f2,Iterative,6.897689364127046e-10,"[-1.0700914e-10  2.8420710e-10  1.6962154e-10  6.4730166e-11
 -6.4200992e-11]",11.79845380783081
5000,100,9,f2,Parallel,4.1200868400575325e-14,"[ 4.50374194e-15  5.00286288e-15 -6.74701045e-15  1.17175116e-14
  1.32297415e-14]",2.2515501976013184
5000,100,9,f2,Iterative,2.6297710999451042e-14,"[ 6.7194243e-15 -6.7811848e-15 -2.5448573e-15 -7.3999983e-15
 -2.8522462e-15]",12.223021030426025
5000,100,10,f2,Parallel,2.179934144308504e-08,"[-4.8306017e-09 -3.1334890e-09  6.5050783e-09 -4.0511265e-09
  3.2790459e-09]",2.3613345623016357
5000,100,10,f2,Iterative,2.6626154392417334e-08,"[ 1.7665396e-09  8.3629139e-09 -8.8073726e-10 -1.0259885e-08
  5.3560782e-09]",12.1452956199646
5000,100,11,f2,Parallel,1.0778848480441638e-08,"[ 6.2838179e-11 -8.3553253e-10 -1.2181909e-09 -1.1500934e-09
  7.5121935e-09]",2.2510008811950684
5000,100,11,f2,Iterative,7.82588371883719e-09,"[-2.6405083e-09  8.8918184e-10  2.8287870e-09 -6.7726891e-10
 -7.9013773e-10]",11.96622109413147
5000,100,12,f2,Parallel,2.285304478988337e-08,"[ 7.3046182e-09  7.6645144e-09 -3.7779486e-09  3.8700847e-09
 -2.3587887e-10]",2.2158989906311035
5000,100,12,f2,Iterative,8.837845344444872e-09,"[ 4.0374815e-10 -1.7872304e-09 -3.4435534e-09 -1.2843862e-09
 -1.9189272e-09]",11.811866998672485
5000,100,13,f2,Parallel,4.858331958956796e-09,"[ 1.9610336e-09 -4.5980553e-10  1.8230661e-10 -5.2086691e-10
 -1.7343194e-09]",2.2416534423828125
5000,100,13,f2,Iterative,5.106986833425253e-09,[4.3947228e-09 1.5981350e-10 3.1508129e-11 1.8068746e-10 3.4025494e-10],11.940292835235596
5000,100,14,f2,Parallel,5.683528819154732e-15,"[-8.5178014e-16 -3.1757383e-15 -3.3147787e-17 -5.5175049e-16
  1.0711121e-15]",2.2035138607025146
5000,100,14,f2,Iterative,6.244846541871843e-15,"[-5.1447257e-16  3.2245083e-15  8.5247429e-16 -1.2954624e-15
 -3.5792902e-16]",11.737340211868286
5000,100,15,f2,Parallel,4.410060538972971e-09,"[ 2.1672895e-09 -6.5622574e-10  9.6569863e-11  8.4608831e-10
  6.4388717e-10]",2.213764190673828
5000,100,15,f2,Iterative,2.0429629099538715e-09,[9.9641984e-10 3.0908898e-10 3.6759040e-10 3.0748515e-11 3.3911518e-10],11.81033444404602
5000,100,16,f2,Parallel,9.200618222848789e-08,"[-4.9789861e-09 -5.2926907e-10  2.1802901e-08 -1.0891089e-08
 -5.3803937e-08]",2.1996448040008545
5000,100,16,f2,Iterative,1.2758212974972594e-07,"[ 3.5429913e-08  2.0293768e-08  1.2733146e-08 -7.8525666e-09
 -5.1272735e-08]",11.748992443084717
5000,100,17,f2,Parallel,1.0273687955919542e-08,"[-1.4070176e-09  4.9438548e-10  8.7615248e-11 -6.3432926e-09
 -1.9413771e-09]",2.1859452724456787
5000,100,17,f2,Iterative,2.880421900997021e-09,"[ 1.4185964e-09  8.3815443e-10 -1.5781698e-10  2.2356650e-10
  2.4228763e-10]",11.754602432250977
5000,100,18,f2,Parallel,0.00017851797474577324,"[ 3.6825448e-05  7.3946185e-06 -8.1861217e-06  2.0878375e-05
  1.0523341e-04]",2.1447253227233887
5000,100,18,f2,Iterative,0.00011746029304049443,"[-3.8193808e-05 -8.7182416e-06 -5.1287920e-05 -2.8964132e-07
 -1.8970683e-05]",11.646297693252563
5000,100,19,f2,Parallel,8.22453216642316e-09,"[-1.7542874e-09 -1.5405277e-09 -3.5693262e-09  7.9388940e-10
  5.6650151e-10]",2.191531181335449
5000,100,19,f2,Iterative,5.19681342403544e-09,"[-3.22513061e-09  1.30125866e-09  1.06838316e-10 -2.67467604e-10
 -2.96118241e-10]",11.808705806732178
5000,100,20,f2,Parallel,1.8688018084134228e-06,"[-2.9072945e-07 -2.0027136e-08 -6.1465352e-07  6.8369968e-07
  2.5969203e-07]",2.18268084526062
